"","ctl-treatA_Left","ctl-treatA_Right","ctl-treatA_Middle","ctl-treatA_Sides","ctl-treatA_MaxVal","ctl-treatA_MaxTime","ctl-treatB_Left","ctl-treatB_Right","ctl-treatB_Middle","ctl-treatB_Sides","ctl-treatB_MaxVal","ctl-treatB_MaxTime","treatA-treatB_Left","treatA-treatB_Right","treatA-treatB_Middle","treatA-treatB_Sides","treatA-treatB_MaxVal","treatA-treatB_MaxTime"
"PF3D7_0723400",-0.437848937679898,-0.0886963130585805,-0.250963100549303,-0.275582150189176,-0.437848937679898,"Left",-0.431880005013403,-0.806686389549564,-0.994278866570316,-0.244287527992651,-0.994278866570316,"Mid",0.0059689326664946,-0.717990076490984,-0.743315766021013,0.0312946221965243,-0.743315766021013,"Mid"
"PF3D7_0723500",0.144553909758203,0.0192050558808469,0.116824214810251,0.0469347508287994,0.144553909758203,"Left",-0.0864557195753547,-0.0573066797342418,0.141020568006809,-0.284782967316406,-0.284782967316406,"Sides",-0.231009629333558,-0.0765117356150886,0.0241963531965589,-0.331717718145205,-0.331717718145205,"Sides"
"PF3D7_0723600",0.174960118099714,0.0374224696809693,-0.0277375417969791,0.240120129577662,0.240120129577662,"Sides",-0.104707843535795,0.280984201834952,0.21450697973573,-0.0382306214365725,0.280984201834952,"Right",-0.279667961635508,0.243561732153983,0.242244521532709,-0.278350751014234,-0.279667961635508,"Left"
"PF3D7_0723700",0.296123355461753,0.385420566731315,0.51594721280979,0.165596709383278,0.51594721280979,"Mid",0.0453283484508829,-0.163529725175909,0.0354201096930235,-0.15362148641805,-0.163529725175909,"Right",-0.25079500701087,-0.548950291907223,-0.480527103116767,-0.319218195801327,-0.548950291907223,"Right"
"PF3D7_0723800",-0.364358650133187,-0.117935347610175,-0.329605210776038,-0.152688786967324,-0.364358650133187,"Left",-0.0221704302837299,-0.259527397584819,-0.153715890253312,-0.127981937615237,-0.259527397584819,"Right",0.342188219849458,-0.141592049974644,0.175889320522726,0.0247068493520872,0.342188219849458,"Left"
"PF3D7_0723900",0.015060687184356,0.109418881194243,0.207259658262989,-0.08278008988439,0.207259658262989,"Mid",-0.147411248890901,-0.390908872863036,-0.219707027178334,-0.318613094575603,-0.390908872863036,"Right",-0.162471936075257,-0.500327754057278,-0.426966685441323,-0.235833004691213,-0.500327754057278,"Right"
"PF3D7_0724000",0.176715623846536,0.275096485021153,0.317372754311449,0.13443935455624,0.317372754311449,"Mid",0.0398910988887839,-0.0731621747390546,0.0292063576376651,-0.0624774334879357,-0.0731621747390546,"Right",-0.136824524957752,-0.348258659760208,-0.288166396673784,-0.196916788044176,-0.348258659760208,"Right"
"PF3D7_0724100",-0.509113493779671,-0.0331830483900641,-0.3757234937447,-0.166573048425035,-0.509113493779671,"Left",-0.631057308125162,-0.485874625447531,-0.8456474400144,-0.271284493558293,-0.8456474400144,"Mid",-0.121943814345491,-0.452691577057467,-0.4699239462697,-0.104711445133257,-0.4699239462697,"Mid"
"PF3D7_0724200",0.038888427523752,0.177863921225157,0.206583868134242,0.0101684806146665,0.206583868134242,"Mid",-0.291731065684838,-0.163656633060561,-0.293866357459906,-0.161521341285493,-0.293866357459906,"Mid",-0.33061949320859,-0.341520554285718,-0.500450225594148,-0.171689821900159,-0.500450225594148,"Mid"
"PF3D7_0724300",0.0981387947846102,0.104559970814578,0.161203016311543,0.0414957492876454,0.161203016311543,"Mid",0.150719897514873,0.19496804402888,0.230773166335272,0.114914775208481,0.230773166335272,"Mid",0.0525811027302627,0.0904080732143022,0.069570150023729,0.0734190259208358,0.0904080732143022,"Right"
"PF3D7_0724400",0.0474228760250228,-0.351612288946607,-0.48261527334975,0.178425860428166,-0.48261527334975,"Mid",-0.341566048997192,0.302251578151745,-0.0412234337828764,0.0019089629374293,-0.341566048997192,"Left",-0.388988925022215,0.653863867098352,0.441391839566874,-0.176516897490737,0.653863867098352,"Right"
"PF3D7_0724500",0.28697685578784,0.590908691840456,0.680163399746845,0.197722147881453,0.680163399746845,"Mid",-0.183933728218758,-0.128230763273519,-0.0412929220940931,-0.270871569398183,-0.270871569398183,"Sides",-0.470910584006598,-0.719139455113975,-0.721456321840938,-0.468593717279636,-0.721456321840938,"Mid"
"PF3D7_0724600",-0.0362367050743396,0.224735780276213,0.259131180882485,-0.0706321056806132,0.259131180882485,"Mid",-0.104569442099813,-0.37874388739523,-0.380159035712591,-0.103154293782452,-0.380159035712591,"Mid",-0.0683327370254738,-0.603479667671442,-0.639290216595077,-0.0325221881018386,-0.639290216595077,"Mid"
"PF3D7_0724700",0.0919778993530514,0.18320996841716,0.241615779599706,0.0335720881705053,0.241615779599706,"Mid",-0.0517647505990226,-0.21633390817151,-0.107006037826472,-0.161092620944061,-0.21633390817151,"Right",-0.143742649952074,-0.39954387658867,-0.348621817426178,-0.194664709114567,-0.39954387658867,"Right"
"PF3D7_0724800",-0.253735520885981,-0.475320120440615,-0.733742823887542,0.00468718256094571,-0.733742823887542,"Mid",0.0478977882876626,-0.0292477069957877,-0.0268197488453729,0.045469830137248,0.0478977882876626,"Left",0.301633309173644,0.446072413444828,0.70692307504217,0.0407826475763022,0.70692307504217,"Mid"
"PF3D7_0724900",-0.620902018466522,-0.447847847269305,-0.699166430961689,-0.369583434774138,-0.699166430961689,"Mid",0.0950341844166266,0.292103316508687,0.12402939692685,0.263108103998464,0.292103316508687,"Right",0.715936202883149,0.739951163777993,0.823195827888538,0.632691538772603,0.823195827888538,"Mid"
"PF3D7_0725000",-0.175041193411488,-0.0277064091717429,-0.0774680563436682,-0.125279546239563,-0.175041193411488,"Left",-0.485772213918954,-0.364036214137235,-0.622941748859745,-0.226866679196445,-0.622941748859745,"Mid",-0.310731020507466,-0.336329804965492,-0.545473692516077,-0.101587132956882,-0.545473692516077,"Mid"
"PF3D7_0725100",0.205862958082413,0.256210810609287,0.476103169473954,-0.0140294007822541,0.476103169473954,"Mid",0.141773894092439,0.145179217213866,0.303000067759677,-0.0160469564533717,0.303000067759677,"Mid",-0.0640890639899739,-0.111031593395421,-0.173103101714277,-0.00201755567111765,-0.173103101714277,"Mid"
"PF3D7_0725200",0.230869141039385,-0.281975453281062,-0.132651258524796,0.0815449462831196,-0.281975453281062,"Right",0.265842510247394,0.237468598019876,0.313701533622133,0.189609574645137,0.313701533622133,"Mid",0.0349733692080085,0.519444051300939,0.446352792146929,0.108064628362018,0.519444051300939,"Right"
"PF3D7_0725300",0.344128502592627,0.432810939996979,0.802611556984049,-0.025672114394444,0.802611556984049,"Mid",0.280327301037733,0.147953945968144,0.413587675997206,0.0146935710086713,0.413587675997206,"Mid",-0.0638012015548934,-0.284856994028835,-0.389023880986843,0.0403656854031153,-0.389023880986843,"Mid"
"PF3D7_0725400",-0.535134120216533,-1.30169902576264,-1.33584508616112,-0.500988059818053,-1.33584508616112,"Mid",0.625708628823073,0.0182930453905551,0.212871203491139,0.431130470722489,0.625708628823073,"Left",1.16084274903961,1.3199920711532,1.54871628965226,0.932118530540542,1.54871628965226,"Mid"
"PF3D7_0725700",-0.0133747426713794,-0.590160160433209,-1.1752093576369,0.571674454532308,-1.1752093576369,"Mid",-0.586722382810725,-0.641015266873643,-0.94166979639109,-0.28606785329328,-0.94166979639109,"Mid",-0.573347640139346,-0.0508551064404341,0.233539561245808,-0.857742307825588,-0.857742307825588,"Sides"
"PF3D7_0726100",0.37081706090827,0.252908942206626,0.651709113286068,-0.0279831101711717,0.651709113286068,"Mid",0.278526684942531,0.085776778357827,0.423554542495987,-0.0592510791956297,0.423554542495987,"Mid",-0.0922903759657391,-0.167132163848799,-0.228154570790081,-0.031267969024458,-0.228154570790081,"Mid"
"PF3D7_0726200",0.43882336240877,0.606556373571977,1.01811160872502,0.0272681272557313,1.01811160872502,"Mid",0.361293910804423,0.280187378189649,0.553834038977368,0.0876472500167035,0.553834038977368,"Mid",-0.0775294516043475,-0.326368995382328,-0.464277569747648,0.0603791227609722,-0.464277569747648,"Mid"
"PF3D7_0726300",0.164854705022042,0.109251155319354,0.257599756084835,0.0165061042565612,0.257599756084835,"Mid",0.143584204995698,-0.109365133399064,0.0868571387631952,-0.0526380671665615,0.143584204995698,"Left",-0.0212705000263447,-0.218616288718418,-0.17074261732164,-0.0691441714231227,-0.218616288718418,"Right"
"PF3D7_0726400",-0.0269705702686352,0.121763233249996,0.0877063829141676,0.0070862800671932,0.121763233249996,"Right",-0.27054038217898,-0.501506692916826,-0.548771991366495,-0.223275083729312,-0.548771991366495,"Mid",-0.243569811910345,-0.623269926166822,-0.636478374280663,-0.230361363796505,-0.636478374280663,"Mid"
"PF3D7_0726500",-0.118941327077889,-0.0204170974737408,-0.0515085961004685,-0.0878498284511613,-0.118941327077889,"Left",-0.218428343307606,-0.520812543245303,-0.49123623607938,-0.248004650473529,-0.520812543245303,"Right",-0.0994870162297171,-0.500395445771562,-0.439727639978912,-0.160154822022368,-0.500395445771562,"Right"
"PF3D7_0726600",-0.0393309789940611,-0.20975012503968,-0.208554207152694,-0.0405268968810471,-0.20975012503968,"Right",-0.0768623381235558,0.179483382346164,0.00852220106118764,0.0940988431614202,0.179483382346164,"Right",-0.0375313591294947,0.389233507385844,0.217076408213882,0.134625740042467,0.389233507385844,"Right"
"PF3D7_0726700",-0.848965574121226,-0.0610502308135124,-0.294555514845633,-0.615460290089104,-0.848965574121226,"Left",-0.19652536495178,0.122690047493618,-0.0118225243776478,-0.0620127930805144,-0.19652536495178,"Left",0.652440209169445,0.18374027830713,0.282732990467986,0.55344749700859,0.652440209169445,"Left"
"PF3D7_0726800",0.0563715620419096,-0.19970044848422,-0.563695003050126,0.420366116607815,-0.563695003050126,"Mid",0.0512880204683176,0.100232603820817,-0.0235937496935646,0.175114373982699,0.175114373982699,"Sides",-0.00508354157359197,0.299933052305037,0.540101253356562,-0.245251742625116,0.540101253356562,"Mid"
"PF3D7_0726900",-0.0224034992175915,-0.192171075828143,-0.303600018670872,0.0890254436251366,-0.303600018670872,"Mid",-0.13512145381587,0.264930888585496,0.0106554001858097,0.119154034583816,0.264930888585496,"Right",-0.112717954598279,0.457101964413639,0.314255418856681,0.0301285909586791,0.457101964413639,"Right"
"PF3D7_0727000",-0.50376407507831,-0.13130406489093,-0.313674715177501,-0.321393424791738,-0.50376407507831,"Left",-0.652763223667145,-0.790509378621188,-0.947436680958728,-0.495835921329605,-0.947436680958728,"Mid",-0.148999148588835,-0.659205313730258,-0.633761965781227,-0.174442496537867,-0.659205313730258,"Right"
"PF3D7_0727100",0.235412986675794,0.236496915162962,0.152700477398805,0.319209424439951,0.319209424439951,"Sides",0.149102043956043,-0.0513758654623,0.0483855007239063,0.0493406777698367,0.149102043956043,"Left",-0.0863109427197505,-0.287872780625262,-0.104314976674899,-0.269868746670114,-0.287872780625262,"Right"
"PF3D7_0727200",0.125731694712755,0.139787477544952,0.263211453877261,0.00230771838044648,0.263211453877261,"Mid",-0.172615307074513,0.167775127076944,0.215313380872633,-0.220153560870201,-0.220153560870201,"Sides",-0.298347001787268,0.0279876495319927,-0.0478980730046274,-0.222461279250648,-0.298347001787268,"Left"
"PF3D7_0727300",0.246038867710573,0.549181224246725,0.759588961748292,0.0356311302090053,0.759588961748292,"Mid",-0.105935531592965,-0.14758514845212,-0.0663050780407727,-0.187215602004313,-0.187215602004313,"Sides",-0.351974399303538,-0.696766372698845,-0.825894039789065,-0.222846732213318,-0.825894039789065,"Mid"
"PF3D7_0727400",0.350086819055531,0.162838390982303,0.312269690602267,0.200655519435567,0.350086819055531,"Left",0.204832564305686,0.267892548622643,0.287479329971989,0.18524578295634,0.287479329971989,"Mid",-0.145254254749845,0.10505415764034,-0.0247903606302784,-0.0154097364792267,-0.145254254749845,"Left"
"PF3D7_0727500",0.399059564699508,0.266746305359515,0.534106810391802,0.13169905966722,0.534106810391802,"Mid",0.0446133920082788,0.0226501235132934,0.220706949310866,-0.153443433789293,0.220706949310866,"Mid",-0.354446172691229,-0.244096181846221,-0.313399861080937,-0.285142493456513,-0.354446172691229,"Left"
"PF3D7_0727600",0.291005053614881,0.757960430183347,0.936680093309645,0.112285390488585,0.936680093309645,"Mid",0.0153457574842279,0.127667873281347,0.263090260770145,-0.120076630004569,0.263090260770145,"Mid",-0.275659296130653,-0.630292556902,-0.6735898325395,-0.232362020493154,-0.6735898325395,"Mid"
"PF3D7_0727700",0.18819851023693,0.506596764375002,0.719335295096964,-0.0245400204850321,0.719335295096964,"Mid",0.0158046533864404,0.0570597570990569,0.223992299815834,-0.151127889330336,0.223992299815834,"Mid",-0.17239385685049,-0.449537007275945,-0.495342995281131,-0.126587868845304,-0.495342995281131,"Mid"
"PF3D7_0727800",0.280229719838982,0.297213796446908,0.545852530196486,0.0315909860894035,0.545852530196486,"Mid",0.117198375877092,0.0910754734738522,0.227960479554147,-0.0196866302032031,0.227960479554147,"Mid",-0.16303134396189,-0.206138322973056,-0.317892050642339,-0.0512776162926066,-0.317892050642339,"Mid"
"PF3D7_0727900",0.157432664276266,-0.0422590521466136,0.0185905241834048,0.0965830879462479,0.157432664276266,"Left",0.132826721417788,0.131225944463682,0.107049030126603,0.157003635754868,0.157003635754868,"Sides",-0.024605942858478,0.173484996610296,0.0884585059431978,0.0604205478086202,0.173484996610296,"Right"
"PF3D7_0728000",0.0638297765985329,-0.0701435310860824,-0.191264432838752,0.184950678351202,-0.191264432838752,"Mid",-0.228212248819565,0.048067169574998,-0.0589967761706885,-0.121148303073878,-0.228212248819565,"Left",-0.292042025418098,0.11821070066108,0.132267656668063,-0.306098981425081,-0.306098981425081,"Sides"
"PF3D7_0728100",-0.223721667666127,-0.0350649641371727,-0.179030932377511,-0.0797556994257882,-0.223721667666127,"Left",-0.158537163013703,-0.495631801149107,-0.398043876306565,-0.256125087856246,-0.495631801149107,"Right",0.0651845046524235,-0.460566837011935,-0.219012943929054,-0.176369388430457,-0.460566837011935,"Right"
"PF3D7_0728200",-0.654496433970741,-0.398334667511808,-0.566914934723305,-0.485916166759244,-0.654496433970741,"Left",0.325868185945278,0.0222252978082112,0.291938925786467,0.0561545579670223,0.325868185945278,"Left",0.980364619916019,0.42055996532002,0.858853860509772,0.542070724726266,0.980364619916019,"Left"
"PF3D7_0728300",-0.418560722769671,-0.38118443324763,-0.417605322069449,-0.382139833947851,-0.418560722769671,"Left",0.0739631829366905,-0.649788557098635,-0.603132561430992,0.0273071872690469,-0.649788557098635,"Right",0.492523905706362,-0.268604123851005,-0.185527239361543,0.409447021216898,0.492523905706362,"Left"
"PF3D7_0728400",-0.0402039718738892,-0.361786881206616,-0.301682980582735,-0.100307872497771,-0.361786881206616,"Right",0.62385743424818,0.585264502316237,0.657572324792927,0.55154961177149,0.657572324792927,"Mid",0.664061406122069,0.947051383522853,0.959255305375662,0.651857484269261,0.959255305375662,"Mid"
"PF3D7_0728500",-0.0211520520670248,-0.152793091059755,-0.23577334803803,0.06182820491125,-0.23577334803803,"Mid",0.408637539031085,0.105460192508772,0.317178507105504,0.196919224434353,0.408637539031085,"Left",0.42978959109811,0.258253283568526,0.552951855143533,0.135091019523103,0.552951855143533,"Mid"
"PF3D7_0728600",-0.200667734864492,0.00213742544528301,-0.143446265620785,-0.0550840437984239,-0.200667734864492,"Left",-0.118342257420887,-0.293931632286729,-0.239446860411994,-0.172827029295623,-0.293931632286729,"Right",0.0823254774436045,-0.296069057732012,-0.0960005947912088,-0.117742985497199,-0.296069057732012,"Right"
"PF3D7_0728700",-0.483449890093862,-0.266381496565379,-0.407278425322467,-0.342552961336774,-0.483449890093862,"Left",-0.356760068069765,-0.306464819872749,-0.318014369855305,-0.345210518087209,-0.356760068069765,"Left",0.126689822024098,-0.0400833233073703,0.0892640554671623,-0.0026575567504352,0.126689822024098,"Left"
"PF3D7_0728800",-0.192901047615907,0.126325036440615,0.228520065400483,-0.295096076575775,-0.295096076575775,"Sides",0.160224959705283,0.109304687624985,0.266746777719399,0.00278286961087,0.266746777719399,"Mid",0.353126007321189,-0.0170203488156301,0.0382267123189156,0.297878946186645,0.353126007321189,"Left"
"PF3D7_0728900",0.284436354356247,0.492225866134973,0.561552033718804,0.215110186772416,0.561552033718804,"Mid",-0.0271101814063644,-0.156172484138295,-0.0785167447695768,-0.104765920775083,-0.156172484138295,"Right",-0.311546535762612,-0.648398350273269,-0.640068778488381,-0.319876107547499,-0.648398350273269,"Right"
"PF3D7_0729000",0.144845442299392,-0.233442121567906,-0.0835865385929397,-0.00501014067557496,-0.233442121567906,"Right",0.0511995742894231,0.147948891458047,0.206787049872608,-0.00763858412513841,0.206787049872608,"Mid",-0.0936458680099685,0.381391013025953,0.290373588465548,-0.00262844344956345,0.381391013025953,"Right"
"PF3D7_0729100",-0.121355425779453,-0.0305158248395969,-0.0565797075189716,-0.0952915431000786,-0.121355425779453,"Left",-0.188506320689066,-0.318241544589986,-0.231015978125945,-0.275731887153107,-0.318241544589986,"Right",-0.0671508949096125,-0.287725719750389,-0.174436270606973,-0.180440344053028,-0.287725719750389,"Right"
"PF3D7_0729200",-0.369030437326705,-0.209051282689915,-0.367378931664975,-0.210702788351646,-0.369030437326705,"Left",-0.0137859703774248,0.175915546324172,0.193890245034634,-0.0317606690878866,0.193890245034634,"Mid",0.35524446694928,0.384966829014088,0.561269176699609,0.178942119263759,0.561269176699609,"Mid"
"PF3D7_0729300",0.351535720425045,0.514108896345025,0.801073116359422,0.0645715004106488,0.801073116359422,"Mid",0.230475867350877,0.0701829510590815,0.319446912394452,-0.0187880939844938,0.319446912394452,"Mid",-0.121059853074168,-0.443925945285944,-0.481626203964969,-0.0833595943951426,-0.481626203964969,"Mid"
