"","ctl-treatA_MaxVal","ctl-treatB_MaxVal","treatA-treatB_MaxVal","ctl-treatA_MaxTime","ctl-treatB_MaxTime","treatA-treatB_MaxTime"
"PF3D7_1009300",0.133965551048618,-0.202898721775599,-0.198064652098222,"ring","ring-ring","ring"
"PF3D7_1009400",-0.0982657292481461,-0.225611945966484,-0.150173329728896,"ring-ring","ring","ring"
"PF3D7_1009500",-0.306425836131519,-0.262246510242651,0.161248639869288,"ring-ring","ring","ring"
"PF3D7_1009600",0.395738297095673,0.364235622570601,0.437654651901844,"ring-ring","ring","ring"
"PF3D7_1009700",-0.529241246197033,-0.229685297194874,0.618868299614892,"ring","ring-ring","ring"
"PF3D7_1009800",0.676455725149958,0.369636707406466,-0.306819017743491,"ring","ring","ring"
"PF3D7_1009900",0.906216006102998,0.388516299146555,-0.571378642017803,"ring","ring","ring"
"PF3D7_1010000",0.315319028130488,0.39011880014646,0.426186019874592,"ring","ring","ring"
"PF3D7_1010100",0.123851820102324,0.18864641469335,0.0943451657317944,"ring","ring","ring"
"PF3D7_1010200",0.46604455599378,-0.145964588223886,-0.496484751579358,"ring","ring","ring"
"PF3D7_1010300",-0.857256779041924,0.198438464294601,0.974760819013583,"ring","ring-ring","ring"
"PF3D7_1010400",-0.833123254953145,-0.371468443771336,0.64723860630822,"ring","ring","ring"
"PF3D7_1010500",-0.310355263009498,0.755624786523864,0.674308430371942,"ring","ring","ring"
"PF3D7_1010600",0.458674573551036,-0.131398336427783,-0.383357755671903,"ring","ring-ring","ring"
"PF3D7_1010700",0.212826593264248,-0.181806222840878,-0.394632816105126,"ring-ring","ring-ring","ring-ring"
"PF3D7_1010800",-0.362285355068107,0.0229286447048625,0.380420374982312,"ring","ring","ring"
"PF3D7_1010900",0.816527827597451,-0.155378204067063,-0.705642250697104,"ring","ring-ring","ring"
"PF3D7_1011000",-0.720874304757128,0.196237457603233,0.661329352469288,"ring","ring-ring","ring"
"PF3D7_1011100",0.102547128741587,0.271702530539514,0.188320210813698,"ring","ring","ring"
"PF3D7_1011200",-0.697294715768786,-0.46538185639414,-0.471578660564241,"ring","ring","ring-ring"
"PF3D7_1011300",0.279040065700072,-0.239569205494566,-0.249340230025013,"ring","ring-ring","ring"
"PF3D7_1011400",-0.506930007716959,0.143990790300036,0.430127154809851,"ring","ring-ring","ring"
"PF3D7_1011500",-0.285254454815895,0.117637496107507,0.402891950923402,"ring","ring","ring"
"PF3D7_1011600",-0.297570142537687,-0.177397517027278,0.221529876445648,"ring","ring","ring"
"PF3D7_1011700",0.4040214095132,0.215860141807892,-0.199520696676538,"ring","ring","ring"
"PF3D7_1011800",-0.691434919758229,-1.48301625661722,-0.811245623657682,"ring","ring","ring"
"PF3D7_1011900",0.222110606744243,0.355399113460294,0.551679073383183,"ring","ring","ring"
"PF3D7_1012000",0.190522741916812,-0.176145074723658,-0.161482595590933,"ring","ring-ring","ring"
"PF3D7_1012100",0.221946588433502,0.338841210777678,0.203318617935702,"ring","ring","ring"
"PF3D7_1012200",-0.557616878522914,-0.218715000342435,0.45547143854689,"ring","ring-ring","ring"
"PF3D7_1012300",0.162180842458525,0.697275644089539,0.588332365539656,"ring","ring","ring"
"PF3D7_1012400",0.538578953965783,-0.331178218377882,-0.540894947850026,"ring","ring","ring"
"PF3D7_1012500",0.234490895130273,0.296212010634762,-0.193292393499248,"ring","ring","ring-ring"
"PF3D7_1012600",0.295334486706963,0.413413652788972,0.166935377097728,"ring","ring","ring"
"PF3D7_1012700",0.212710053644949,-0.378341202467307,-0.511250254473349,"ring","ring","ring"
"PF3D7_1012800",0.219841254247701,-0.387986296937799,-0.478810756893607,"ring","ring-ring","ring"
"PF3D7_1012900",0.471308210305173,0.348948295818651,-0.122359914486522,"ring","ring","ring"
"PF3D7_1013000",-0.14344104632815,0.37820682512896,0.320134611287985,"ring","ring","ring"
"PF3D7_1013100",0.420759228184305,0.290367497841114,-0.130391730343191,"ring","ring","ring"
"PF3D7_1013200",0.421418001293108,0.144430415195892,-0.32080458132955,"ring","ring","ring"
"PF3D7_1013300",0.55803059048362,0.452739626549791,-0.105290963933829,"ring","ring","ring"
"PF3D7_1013400",-0.152290351798806,-0.438016127334272,-0.432358943389245,"ring","ring","ring"
"PF3D7_1013500",0.427094653672424,0.0763268397558724,-0.350767813916552,"ring","ring","ring"
"PF3D7_1013600",-0.194246045239263,-0.10572948050596,0.262236666775135,"ring","ring","ring"
"PF3D7_1013700",-0.366242844861453,0.198696196895061,0.564939041756514,"ring","ring","ring"
"PF3D7_1013800",-0.727853718514863,0.663933828218176,1.18812388898025,"ring","ring","ring"
"PF3D7_1013900",0.729420516177969,0.218959251781627,-0.548237419080447,"ring","ring","ring"
"PF3D7_1014000",-0.391506339902636,-0.181108557313919,0.463316234150202,"ring","ring","ring"
"PF3D7_1014100",-0.533778601190367,0.343691361712903,0.76264860207189,"ring-ring","ring","ring"
"PF3D7_1014200",0.408517239430529,-0.20177405416865,-0.29093769065744,"ring-ring","ring","ring"
"PF3D7_1014300",-0.153475353899068,0.101508549607486,0.254983903506554,"ring","ring","ring"
"PF3D7_1014400",-0.201138154885858,-0.195918404034861,0.220600284308667,"ring","ring-ring","ring"
"PF3D7_1014500",0.964759025571808,0.327727293912961,-0.637031731658848,"ring","ring","ring"
"PF3D7_1014600",-0.435726535233188,-0.79528793646544,-0.479991769997604,"ring","ring","ring"
"PF3D7_1014700",-0.406266232286441,0.432243188703764,0.530663192059803,"ring","ring","ring"
"PF3D7_1014800",-1.07895398476378,-0.912754220360615,0.519552031509651,"ring","ring","ring"
"PF3D7_1014900",-0.200246529327435,0.145292258635775,0.34553878796321,"ring","ring","ring"
"PF3D7_1015000",0.320887038652572,0.326321165703074,0.126246689126609,"ring","ring","ring"
"PF3D7_1015100",0.331721296949474,0.226848605926248,-0.104872691023226,"ring","ring","ring"
"PF3D7_1015200",0.33723799611443,0.433152835526618,0.199226206674659,"ring","ring","ring"
"PF3D7_1015300",0.611114802809455,0.382700029363541,-0.228414773445914,"ring","ring","ring"
"PF3D7_1015400",-0.157708604727778,0.383172504867489,0.350419948989077,"ring","ring","ring"
"PF3D7_1015500",0.147645408357726,-0.0932110462550433,-0.240856454612769,"ring-ring","ring-ring","ring-ring"
"PF3D7_1015600",0.236843650197339,0.378545961274624,0.1719157551533,"ring","ring","ring"
"PF3D7_1015700",-0.208184159349809,0.683019831313944,0.891203990663753,"ring","ring","ring"
"PF3D7_1015800",-0.581723041760645,0.490458082030708,0.666178997730041,"ring","ring-ring","ring"
"PF3D7_1015900",0.541429833563497,0.364325708490262,-0.177104125073235,"ring","ring","ring"
"PF3D7_1016000",-0.2665345618426,0.167183029629669,0.32816060526156,"ring","ring","ring"
"PF3D7_1016100",0.257927182076548,-0.27219581150125,-0.500931077459198,"ring","ring","ring"
"PF3D7_1016200",0.135387775628133,0.120051722353663,-0.106796288382701,"ring","ring","ring"
"PF3D7_1016300",0.356126313117079,-0.99007534634343,-1.34620165946051,"ring","ring","ring"
"PF3D7_1016400",0.136804719268283,0.270880605203634,0.202486942828541,"ring-ring","ring","ring"
"PF3D7_1016500",0.148281754723494,-0.287073121333256,-0.237436944529091,"ring","ring-ring","ring"
"PF3D7_1016600",-0.653067497746782,0.248097414777059,0.901164912523841,"ring","ring","ring"
"PF3D7_1016700",0.429796897098676,0.407179709196354,-0.140102625133134,"ring","ring","ring"
"PF3D7_1016800",-0.407641286041554,-0.200243851391485,0.411288299162364,"ring","ring-ring","ring"
"PF3D7_1016900",-0.522235507714919,-0.317146167311415,0.715346227028645,"ring","ring","ring"
"PF3D7_1017000",0.396687579148132,0.368566791957104,0.248903199905693,"ring","ring","ring"
"PF3D7_1017100",-0.422977525383253,0.163911542270772,0.460205553275365,"ring","ring","ring"
"PF3D7_1017200",-0.423833542395897,0.740580513702256,1.16441405609815,"ring","ring","ring"
"PF3D7_1017300",0.282244511244821,-0.192028606157272,-0.291547419319283,"ring","ring-ring","ring-ring"
"PF3D7_1017400",0.390301812426985,0.564427366665488,0.342175652361062,"ring","ring","ring"
"PF3D7_1017500",-2.00000920187329,-0.880868858549209,1.11914034332408,"ring","ring","ring"
"PF3D7_1017600",-0.374784232849575,-1.13733605336828,-0.817607609546491,"ring","ring","ring"
"PF3D7_1017700",0.552949433460894,-1.02767815844818,-1.50488275918735,"ring","ring","ring"
"PF3D7_1017800",0.88340540643389,0.455124367656189,-0.428281038777702,"ring","ring","ring"
"PF3D7_1017900",0.768367288464435,0.447743394642343,-0.320623893822091,"ring","ring","ring"
"PF3D7_1018000",0.698972493634392,0.390344395739407,-0.308628097894984,"ring","ring","ring"
"PF3D7_1018100",0.769656315331121,-0.390403128093887,-1.03538182583735,"ring","ring","ring"
"PF3D7_1018200",-0.450719005820046,0.31609834907076,0.601828480579677,"ring","ring-ring","ring-ring"
"PF3D7_1018300",0.21042642887826,-0.128251534790765,-0.270948454724838,"ring","ring","ring"
"PF3D7_1018400",-0.408028441643727,-0.481056532844968,-0.303346364169805,"ring","ring","ring"
"PF3D7_1018500",0.289762600082174,0.251273117720748,0.505285248017389,"ring","ring","ring"
"PF3D7_1018600",0.152394113841464,-0.183776714282556,-0.311554337718138,"ring","ring","ring"
"PF3D7_1018700",0.965692901210603,0.640153575130817,-0.325539326079786,"ring","ring","ring"
"PF3D7_1018800",0.354033610315972,0.155585050070784,-0.392227062581225,"ring-ring","ring","ring"
"PF3D7_1018900",-0.0578658377058047,-0.123409282556336,-0.103128882704759,"ring","ring-ring","ring-ring"
"PF3D7_1019000",-0.426097512165416,-0.854756437218233,-0.547215342376486,"ring","ring","ring"
"PF3D7_1019100",-0.289370204136729,0.138050078766822,0.340912684230528,"ring","ring","ring"
"PF3D7_1019200",-0.69244362447661,0.645551329476214,0.969226702162605,"ring","ring","ring"
"PF3D7_1019300",-0.40262699926496,-0.246434367446183,0.52947252100521,"ring","ring","ring"
"PF3D7_1019400",0.433599189212902,0.192998354150851,0.315315090489124,"ring-ring","ring-ring","ring"
"PF3D7_1019500",-0.644832961268807,0.196781344529754,0.6981940574415,"ring","ring","ring"
"PF3D7_1019600",-0.322561654680079,-0.246984866896774,0.337085281463723,"ring","ring","ring"
"PF3D7_1019700",-0.367555347459356,-0.434256184539809,-0.496892253342642,"ring","ring","ring"
"PF3D7_1019800",0.0783656167427848,-0.335674707966867,-0.346899901682126,"ring-ring","ring","ring"
"PF3D7_1019900",-0.642944682594593,0.152051650143185,0.714324233861966,"ring","ring","ring"
"PF3D7_1020000",0.747553669189705,0.353177749380692,-0.394375919809013,"ring","ring","ring"
"PF3D7_1020100",-0.814323294399764,-0.200139214451782,0.880989694382465,"ring","ring-ring","ring"
"PF3D7_1020200",-0.199967822763222,0.0739001622179412,0.255534685022229,"ring","ring","ring"
"PF3D7_1020300",-0.589023410274158,-0.0803506815697493,0.648098607877741,"ring","ring-ring","ring"
"PF3D7_1020400",0.664405105290041,0.242780467072374,-0.421624638217667,"ring","ring","ring"
"PF3D7_1020500",0.138921427158434,-0.395891073414928,-0.534812500573361,"ring","ring","ring"
"PF3D7_1020600",0.178456819279926,-0.647377952993013,-0.825834772272939,"ring","ring","ring"
"PF3D7_1020700",0.382383328922879,0.247018693717601,-0.135364635205277,"ring","ring","ring"
"PF3D7_1020800",0.2643058419623,-0.320578548898083,-0.461392764037776,"ring","ring","ring"
"PF3D7_1020900",-0.149283563270359,0.168708001741377,0.317991565011736,"ring","ring","ring"
"PF3D7_1021000",-0.362954913162175,0.0927936929703294,0.446880835502606,"ring","ring","ring"
"PF3D7_1021100",0.492515429536228,0.486035383742366,0.102224203168239,"ring","ring","ring"
"PF3D7_1021200",-0.1690242378085,-0.147576595243346,-0.0902452001654699,"ring","ring","ring-ring"
"PF3D7_1021300",-0.728287166733884,0.398488102503667,0.776647752254456,"ring","ring-ring","ring"
"PF3D7_1021400",0.431655501117254,0.286103220322469,0.490184565805627,"ring-ring","ring","ring"
"PF3D7_1021500",0.797351979954689,0.215317387631986,-0.582034592322703,"ring","ring","ring"
"PF3D7_1021600",-0.280709950022798,0.365958850335022,0.61923600636795,"ring","ring","ring"
"PF3D7_1021700",-0.536507407747513,-0.705318508339347,-0.437853200592436,"ring","ring","ring"
"PF3D7_1021800",-0.210264317802858,0.134489579468703,0.344753897271562,"ring","ring","ring"
"PF3D7_1021900",-0.564967601954102,-0.648726618528469,-0.301431031998839,"ring","ring","ring"
"PF3D7_1022000",0.255933550922149,-0.391649665650985,-0.640886737650107,"ring","ring","ring"
"PF3D7_1022100",-0.479567617384416,-0.321773753800874,-0.436824143075726,"ring","ring","ring"
"PF3D7_1022200",-0.220600251450876,0.278495699624727,0.379168376025141,"ring","ring","ring"
"PF3D7_1022300",-0.72442325046556,0.274655002925624,0.697102603327637,"ring","ring-ring","ring"
"PF3D7_1022400",0.607253052715,0.153082842811005,-0.454170209903995,"ring","ring","ring"
"PF3D7_1022500",-0.886531135759981,-0.353134979940226,0.7198342962751,"ring","ring-ring","ring"
"PF3D7_1022600",0.520509840284262,0.235386894691749,-0.285122945592513,"ring","ring","ring"
"PF3D7_1022700",-0.35012566873617,0.380279310177857,0.581690153589397,"ring-ring","ring","ring"
"PF3D7_1022800",-0.278471709750814,0.427691684396461,0.687106544870279,"ring","ring","ring"
"PF3D7_1022900",-0.618855516240681,0.271083306655649,0.798628723954222,"ring","ring","ring"
"PF3D7_1023000",-0.678042986448395,-0.242605061156931,0.685438373542795,"ring","ring","ring"
"PF3D7_1023100",-0.285674147740007,-0.222981241607867,-0.210678452741916,"ring","ring","ring-ring"
"PF3D7_1023200",0.102074163359059,-0.286575096165471,-0.187163943776603,"ring","ring-ring","ring-ring"
"PF3D7_1023300",-0.424414864400928,0.331056359509987,0.737326475157169,"ring","ring","ring"
"PF3D7_1023400",-0.266918829582093,0.65493719771897,0.651285920736605,"ring","ring","ring"
"PF3D7_1023500",-0.710720622235347,-0.485664619777376,0.305575428587217,"ring-ring","ring-ring","ring"
"PF3D7_1023600",-1.03857037732991,-0.337638890652466,0.700931486677444,"ring","ring","ring"
"PF3D7_1023700",-0.171606531493953,-0.150707413192578,-0.211142865805513,"ring","ring","ring"
"PF3D7_1023800",-0.529173049960468,-1.13069483670348,-0.601521786743015,"ring","ring","ring"
"PF3D7_1023900",-0.192229800106314,-0.518779560402101,-0.561588604945887,"ring","ring","ring"
"PF3D7_1024000",0.485048654953019,0.447579853092272,0.241217575025812,"ring","ring","ring-ring"
"PF3D7_1024100",0.205665501001695,-0.422868310100996,-0.487286868133229,"ring","ring","ring"
"PF3D7_1024200",-0.373399436258393,0.471371923002224,0.819906707284862,"ring-ring","ring","ring"
"PF3D7_1024300",-0.64903473677715,0.596471944541675,1.02265058957788,"ring-ring","ring","ring"
"PF3D7_1024400",-0.315874417412917,-0.119384797296377,0.227325031171965,"ring","ring","ring"
"PF3D7_1024500",-0.830920635172415,0.224186178948696,0.929509702734808,"ring","ring","ring"
"PF3D7_1024600",-0.15227305363443,-0.168919292125963,-0.0390763054039372,"ring-ring","ring-ring","ring"
"PF3D7_1024700",0.297046479028461,0.702120418131292,0.405073939102831,"ring","ring","ring"
"PF3D7_1024800",0.58637053742558,0.169566876294315,-0.50987044980045,"ring","ring","ring"
"PF3D7_1024900",0.379688871774336,0.418592961630946,-0.392907949863915,"ring","ring","ring"
"PF3D7_1025000",0.323244558078062,-0.186758316352788,-0.475983467031829,"ring","ring","ring"
"PF3D7_1025100",-0.169661453786505,-0.0681989986756286,-0.135712603776696,"ring-ring","ring-ring","ring"
"PF3D7_1025200",0.269215918299403,0.293849307489623,0.0843923163765461,"ring","ring","ring"
"PF3D7_1025300",0.658276947254643,0.443110533407344,-0.239121848659783,"ring","ring","ring"
"PF3D7_1025400",-0.274850523171999,0.121224570172794,0.396075093344793,"ring","ring","ring"
"PF3D7_1025500",-0.20854778560994,-0.330093419309454,-0.36770677377943,"ring","ring","ring"
"PF3D7_1025600",-0.844558551047306,0.149831958587777,0.730274216883359,"ring","ring-ring","ring"
"PF3D7_1025700",-0.593359107951291,0.582908497607337,0.899959823769757,"ring-ring","ring","ring"
"PF3D7_1025800",-0.837001875785022,-0.245754423776723,0.726440831863147,"ring","ring-ring","ring"
"PF3D7_1025900",-0.671758439755402,-1.15131074869247,-0.566316619643237,"ring","ring","ring"
"PF3D7_1026000",0.262382721453507,-0.536410912130632,-0.75704426264515,"ring","ring","ring"
"PF3D7_1026100",0.226195221410895,-0.3481258493261,-0.283896653342207,"ring","ring","ring"
"PF3D7_1026200",0.643332149807987,-0.400809281946441,-0.804639584331475,"ring","ring","ring"
"PF3D7_1026300",0.709376164199762,-0.498336963782666,-0.935508008866246,"ring","ring-ring","ring"
"PF3D7_1026400",-0.933464502212975,-0.340727371717499,1.09750462926577,"ring","ring","ring"
"PF3D7_1026500",-0.197682124275557,-0.304195880617721,-0.142670282748299,"ring-ring","ring-ring","ring"
"PF3D7_1026600",-0.883654345475404,-0.422191904065979,0.784670777250824,"ring","ring","ring"
"PF3D7_1026800",-0.346173892410651,-0.269555575253858,-0.167096950410974,"ring-ring","ring-ring","ring"
"PF3D7_1026900",0.712574283269581,0.682270035191233,1.00334157383341,"ring-ring","ring","ring"
"PF3D7_1027000",-0.159312852956394,-0.373262011054057,-0.213949158097663,"ring","ring","ring"
"PF3D7_1027100",0.440443330972914,-0.168237012051287,-0.528481974208306,"ring","ring-ring","ring"
"PF3D7_1027200",0.359466734323061,0.454208400354539,0.152707921293321,"ring","ring","ring"
"PF3D7_1027300",-0.545415434901056,-0.36789103642539,0.573142627214026,"ring","ring","ring"
"PF3D7_1027400",0.373547045841461,0.326326576935842,0.58120641905611,"ring","ring","ring"
"PF3D7_1027500",0.303168522995692,0.906072833482795,0.956459700273054,"ring-ring","ring","ring"
"PF3D7_1027600",0.437790387754529,1.06105143907625,0.623261051321716,"ring","ring","ring"
"PF3D7_1027700",-0.573957080542307,-0.398507196542422,0.243650757908062,"ring","ring","ring"
"PF3D7_1027800",0.55402702894037,-0.116174901668091,-0.509331308516479,"ring","ring","ring"
"PF3D7_1027900",0.259968806204059,-0.353352189954935,-0.437224681874538,"ring","ring","ring-ring"
"PF3D7_1028000",0.476885454563707,-0.26412742421126,-0.330119137254263,"ring","ring-ring","ring"
"PF3D7_1028100",-0.333196917131844,-0.282293533106054,0.496457670043886,"ring","ring","ring"
"PF3D7_1028200",-0.512971315572391,0.545971341170445,1.05894265674284,"ring","ring","ring"
"PF3D7_1028300",0.808893034227901,0.150182404974653,-0.658710629253248,"ring","ring","ring"
"PF3D7_1028400",0.0817755434527972,0.125174951667692,-0.120514276873389,"ring","ring","ring-ring"
"PF3D7_1028500",0.429049574039517,-0.131588344120544,-0.429743535322184,"ring","ring","ring"
"PF3D7_1028600",-0.589015295660789,0.175711275571102,0.663181898796474,"ring","ring","ring"
"PF3D7_1028700",-0.356159398312714,-0.309120122664993,0.0569458740412646,"ring","ring","ring"
